question_id,books,categories,coefficient,collection,count_qrp,is_free,knowledge,lessons,similar,sources,specialty,type
DP15_Q5,,,1,CCB_2016,,0,N348N04 ,,group_44,,nephro ,QRM
DP6_Q8,,,1,ECNi_2020,,0,N118N05 ,neuropathie_traumatique_enmg ; electromyostimulation ,,,mpr ,QRM
DP4_Q10,,,1,ECNi_2016,,0,N300N05 ,,,,gyneco ,QRM
QI_Q59,,,1,ECNi_2017,,0,N303N01 ,,,,hge ,QRM
DP11_Q3,,TTT,1,ECNi_2021,,0,N149N08 ,,group_400,,pedia ,QRU
QI_Q101,,SEM,1,ECNi_2017,,0,N042N08 ,sopk_rotterdam ,,,endoc ,QRM
DP1_Q5,,PHY,1,CCB_2017,,0,N209N02 ,,,,pneumo ,QRM
QI_Q110,,,1,CCB_2016,,0,N105N04 ,,,,neuro ,QRM
DP2_Q2,,,1,ECNi_2019,,0,N188N05 ,diag_asthme ,group_127,,pneumo ,QRM
DP13_Q14,,,1,ECNi_2019,,0,N154N17 ,,,,infectio ,QRM
DP10_Q3,,TTT,1,CCB_2016,,0,N024N07 ,risque_infection_neonat ,,,gyneco ,QRM
DP4_Global,MCA ; MVA ,,,ECNi_2022,,0,,,,,cardiovasc ,
DP13_Q5,,SEM,1,ECNi_2016,,0,N285N14 ,,group_198,,hge ,QRM
QI_Q2,,IMG,1,ECNi_2017,,0,N235N06 ,,,,pedia ,QRM
QI_Q3,,TTT,1,ECNi_2021,,0,N154N13 ,,,,pedia ,QRM
DP3_Q5,,,1,ECNi_2022,,0,N209N11 ,mmrc ; vaccination_pneumocoque ; ttt_fond_bpco ,,,infectio ,QRM
DP13_Q16,,,1,ECNi_2022,,0,N122N10 ,ordonnance_kine ,group_15,,rhumato ,QRM
DP14_Q4,,,1,ECNi_2021,,0,N135N03 ,echelles_douleur ,,,anesth_rea ,QRU
DP17_Q13,,,1,ECNi_2022,,0,N291N09 ,sd_lynch ,group_583,,onco ,QRM
DP14_Q7,,,1,ECNi_2017,,0,N226N02 ,fdr_mtev ; allongement_tp_tca ,,,dermato ,QRU
QI_Q23,,,1,ECNi_2018,,0,N335N03 ,,,,ophtalmo ,QRM
QI_Q53,,,1,ECNi_2022,,0,N343N07 ,semio_confusion ; bilan_sd_confusionnel ; modele_bouchon ,group_270,,geria ,QRM
DP10_Q9,,IMG,1,ECNi_2020,,0,N244N06 ,,group_478,,endoc ,QRM
DP12_Q3,,SEM,1,ECNi_2022,,0,N095N16 ,semiologie_compressions_posturales ; innervation_median_ulnaire ,group_433,,ortho ,QRM
DP15_Q10,,IMG,1,ECNi_2020,,0,N076N12 ,,,,neuro ,QRM
DP10_Q9,,,1,ECNi_2017,,0,N161N02 ,resistance_enterobacteries ,,,uro ,QRM
DP5_Q3,,,1,ECNi_2022,,0,N368N00 ,,,,dermato ,QRM
QI_Q32,,TTT,1,ECNi_2019,,0,N028N08 ,,group_442,,gyneco ,QRU
QI_Q42,,IMG,1,ECNi_2019,,0,N363N05 ,classification_garden ,group_220,,ortho ,QRM
DP17_Q8,,,1,ECNi_2020,,0,N209N11 ,accompagnement_bpco ; ttt_fond_bpco ,,,pneumo ,QRM
QI_Q119,,,1,ECNi_2022,,0,N045N19 ,,group_499,,genetique ,QRM
DP2_Q9,,EFR,1,CCB_2016,,0,N203N08 ,interpretation_efr ,,,pneumo ,QRM
DP1_Q12,,TTT,1,ECNi_2022,,0,N277N24 ,resistance_enterobacteries ; resistances_naturelles ,,,hge ,QRM
DP16_Q15,,,1,ECNi_2021,,0,N004N50 ,methode_prevention_risque ; methode_epp ; rmm ,group_406,,sante_pub ,QRM
DP1_Q16,,EPI,1,ECNi_2020,,0,N232N09 ,fdr_fa ; consequences_cardiaques_hta ,,,cardiovasc ,QRM
QI_Q11,,,1,ECNi_2020,,0,N190N07 ,fievre_prolongee ,group_322,,med_interne ,QRM
DP14_Q4,,SEM,1,ECNi_2020,,0,N154N02 ,,,,pedia ,QRM
DP14_Q13,,,1,ECNi_2018,,0,N167N09 ,serologie_vhb ,group_190,,infectio ,QRM
DP3_Q2,,SEM,1,ECNi_2020,,0,N110N18 ,diag_saos ,group_6,,psy ,QRM
QI_Q68,,SEM,1,ECNi_2016,,0,N162N08 ,,,,uro ,QRM
DP17_Q1,,TTT,1,ECNi_2020,,0,N204N06 ,,,,pneumo ,QRM
QI_Q11,,,1,ECNi_2021,,0,N321N01 ,responsabilites_medicales ; responsabilite_penale ; responsabilite_civile_administrative ; responsabilite_disciplinaire ; responsabilite_sans_faute ; ei_antibio ,,,therapeutique ,QRM
DP1_Q7,,TTT,1,ECNi_2020,,0,N225N05 ,tabac_mcv ; sevrage_tabac ; test_diagnostique ; invalidite ,,,cardiovasc ,QRM
DP6_Q12,,,1,ECNi_2019,,0,N105N12 ,,,,neuro ,QRM
DP14_Q9,,,1,ECNi_2017,,0,N228N10 ,,,,dermato ,QRM
QI_Q110,,,1,ECNi_2021,,0,N139N05 ,,group_439,,soins_pall ,QRM
QI_Q16,,,1,ECNi_2022,,0,N241N03 ,,group_677,,endoc ,QRM
DP6_Q6,,TTT,1,ECNi_2017,,0,N154N13 ,atb_pac ,,,pneumo ,QRM
DP7_Q9,,TTT,1,ECNi_2022,,0,N357N13 ,,,,chir_dig ,QRM
DP9_Q1,,SEM,1,ECNi_2017,,0,N072N06 ,diag_schizophrenie ; diag_trouble_symptomatologie_somatique_tss ,group_257,,psy ,QRM
DP1_Q3,,SEM,1,ECNi_2020,,0,N225N03 ,vascularisation_mi ; palpation_pouls ; anevrisme_poplite ,group_368,,cardiovasc ,QRM
DP8_Q6,,,1,ECNi_2018,,0,N294N18 ,,,,chir_dig ,QRM
DP3_Q12,,,1,CCB_2017,,0,N219N19 ,,group_84,,hge ,QRM
DP17_Q10,,PHY,1,CCB_2016,,0,N317N04 ,,,,hemato ,QRM
DP12_Q9,,PHY,1,ECNi_2019,,0,N368N00 ,,,,gyneco ,QRM
DP4_Q7,,,1,ECNi_2020,,0,N155N18 ,,group_242,,infectio ,QRU
DP15_Q9,,EPI,1,ECNi_2022,,0,N104N01 ,,group_185,,neuro ,QRM
DP7_Q3,,,1,ECNi_2019,,0,N007N05 ,,,,sante_pub ,QRM
DP4_Q5,,,1,ECNi_2019,,0,N112N04 ,,,,dermato ,QRM
DP14_Q1,,SEM,1,ECNi_2019,,0,N260N10 ,,,,nephro ,QRU
DP3_Q13,,,1,ECNi_2016,,0,N272N13 ,,,,chir_dig ,QRM
DP9_Global,NEP ; URO ,,,ECNi_2020,,0,,,,,nephro ,
DP4_Q11,,,1,CCB_2016,,0,N253N11 ,conseil_hygienodietetique_obesite ,group_725,,endoc ,QRM
DP4_Q4,,SEM,1,CCB_2017,,0,N098N02 ,semiologie_myasthenie ,,,neuro ,QRM
DP15_Q10,,,1,ECNi_2019,,0,N226N07 ,strategie_diag_tvp ,,,hemato ,QRM
QI_Q85,,ECG,1,ECNi_2018,,0,N236N02 ,lecture_ecg ,group_228,,cardiovasc ,QRM
DP10_Q7,,IMG,1,CCB_2017,,0,N205N06 ,radio_distension_thoracique ,,,pneumo ,QRM
QI_Q46,,SEM,1,ECNi_2019,,0,N012N11 ,,group_444,,med_legale ,QRU
DP10_Global,PNE ; MIR ,,,CCB_2017,,0,,,,,pneumo ,
QI_Q43,,,1,ECNi_2018,,0,N368N00 ,,,,endoc ,QRM
DP13_Q13,,,1,ECNi_2020,,0,N128N04 ,fdr_osteoporose ,group_488,,hge ,QRM
DP18_Q11,,IMG,1,CCB_2017,,0,N358N09 ,,,,hge ,QRM
DP11_Q6,,,1,ECNi_2018,,0,N368N00 ,,,,ophtalmo ,QRM
DP1_Q8,,,1,ECNi_2018,,0,N019N12 ,ald ,group_302,,nephro ,QRM
QI_Q80,,SEM,1,ECNi_2017,,0,N233N04 ,semio_valvulopathies ; semio_insuffisance_mitrale ; communication_interatriale ,group_293,,cardiovasc ,QRM
QI_Q8,,,1,ECNi_2020,,0,N233N06 ,indication_chir_insuffisance_aortique ,,,cardiovasc ,QRM
DP14_Q7,,TTT,1,CCB_2016,,0,N368N00 ,,,,med_interne ,QRM
QI_Q10,,,1,CCB_2017,,0,N247N16 ,,,,pedia ,QRM
QI_Q37,,SEM,1,ECNi_2017,,0,N093N02 ,syndromes_cliniques_medullaires ; syndrome_syringomyelique ; vittel ,group_67,,neurochir ,QRM
DP6_Q13,,,1,ECNi_2022,,0,N247N25 ,,,,endoc ,QRM
DP7_Q1,,SEM,1,ECNi_2020,,0,N239N02 ,nomenclature_acrosyndromes ,group_473,,med_interne ,QRM
DP4_Q5,,TTT,1,ECNi_2022,,0,N225N05 ,stratification_risque_cv ; prevention_cv ,group_455,,cardiovasc ,QRM
DP7_Q9,,,1,ECNi_2017,,0,N272N15 ,phenotype_gastrite_pylori ,,,hge ,QRM
DP2_Q5,,PHY,1,ECNi_2016,,0,N360N02 ,,,,pneumo ,QRM
DP13_Q12,,TTT,1,ECNi_2020,,0,N247N22 ,,group_487,,hge ,QRM
QI_Q113,,,1,ECNi_2018,,0,N293N02 ,examen_extemporane ,,,anapath ,QRM
DP7_Q9,,,1,ECNi_2019,,0,N004N03 ,,group_719,,sante_pub ,QRM
DP11_Q3,,SEM,1,ECNi_2022,,1,N265N09 ,,,,uro ,QRM
DP13_Q11,,,1,ECNi_2019,,0,N154N02 ,pneumonie_abcedee ,,,infectio ,QRM
DP10_Q14,,SEM,1,ECNi_2016,,0,N353N03 ,,,,psy ,QRM
DP1_Q9,,,1,ECNi_2022,,0,N368N00 ,,,,hge ,QRM
DP2_Q6,,,1,ECNi_2020,,0,N306N06 ,,group_459,,gyneco ,QRM
DP3_Q9,,,1,CCB_2016,,0,N236N07 ,indication_pacemaker ,,,cardiovasc ,QRM
QI_Q10,,,1,ECNi_2020,,0,N304N01 ,,,,hge ,QRM
DP8_Q4,,SEM,1,ECNi_2017,,0,N282N04 ,,,,chir_dig ,QRM
DP11_Q11,,,1,ECNi_2017,,0,N157N10 ,,group_708,,infectio ,QRM
DP17_Q9,,TTT,1,ECNi_2021,,0,N296N11 ,pec_neutropenie_febrile ; agranulocytose_toxique_immunologique ; hemogramme_normal ,,,endoc ,QRM
QI_Q1,,,1,ECNi_2021,,0,N009N18 ,,group_441,,soins_pall ,QRM
DP11_Q4,,,1,ECNi_2021,,0,N213N09 ,desaccord ; hemogramme_normal ,group_534,,pedia ,QRM
DP17_Global,GYO ; RHU ; ONC ,,,ECNi_2022,,0,,,,ttt_diabete ,gyneco ; onco ,
QI_Q59,,ICO,1,ECNi_2020,,0,N361N10 ,,,,ortho ,QRM
QI_Q113,,SEM,1,CCB_2016,,0,N098N02 ,semiologie_myasthenie ,group_73,,neuro ,QRM
QI_Q39,,,1,CCB_2016,,0,N110N05 ,,,,psy ,QRU
QI_Q51,,,1,CCB_2016,,0,N314N02 ,,group_59,,med_travail ,QRM
DP2_Q3,,,1,ECNi_2016,,0,N184N05 ,,group_703,,pneumo ,QRM
DP9_Q6,,,1,ECNi_2020,,0,N322N11 ,gestion_ttt_perioperatoire ,,,nephro ,QRM
DP18_Q13,,SEM,1,ECNi_2021,,0,N140N03 ,,group_545,,onco ,QRU
DP7_Q15,,,1,ECNi_2017,,0,N219N15 ,examens_hemorragie_occulte ,,,hge ,QRM
QI_Q89,,,1,ECNi_2020,,0,N240N05 ,,group_508,,endoc ,QRM
QI_Q70,,SEM,1,ECNi_2018,,0,N186N11 ,,group_364,,med_travail ,QRM
QI_Q11,,,1,CCB_2016,,0,N094N12 ,bilan_rachialgie ,,,rhumato ,QRM
QI_Q43,,ICO,1,ECNi_2017,,0,N211N06 ,,,,dermato ,QRM
DP5_Q11,,,1,ECNi_2021,,0,N368N00 ,ci_pbh ; complications_pbh ,,,hge ,QRM
DP17_Q9,,TTT,1,ECNi_2022,,0,N312N12 ,,group_450,,gyneco ,QRM
DP8_Q11,,SEM,1,ECNi_2019,,0,N289N05 ,semio_hernie_abdo ,,,chir_dig ,QRM
QI_Q62,,,1,CCB_2016,,0,N045N09 ,,,,pedia ,QRM
QI_Q15,,TTT,1,ECNi_2022,,0,N219N18 ,bilan_carence_fer ; marche_sideropenique ,group_535,,hemato ,QRM
DP17_Q8,,,1,CCB_2016,,0,N317N03 ,litigieux ,,,hemato ,QRM
DP18_Q8,,,1,ECNi_2019,,0,N298N09 ,,group_19,,orl ,QRM
QI_Q25,,IMG,1,ECNi_2020,,0,N047N30 ,,,,pedia ,QRM
DP7_Global,HGE ; MIR ; ACP ,,,ECNi_2017,,0,,,,ttt_gastrite_pylori ; diag_pylori ; ains ,hge ,
DP18_Q14,,SEM,1,ECNi_2022,,0,N063N03 ,diag_schizophrenie ,,,psy ,QRM
QI_Q87,,SEM,1,ECNi_2020,,0,N072N06 ,diag_trouble_symptomatologie_somatique_tss ,,,psy ,QRM
QI_Q107,,,1,ECNi_2021,,0,N027N33 ,,,,gyneco ,QRM
QI_Q32,,,1,CCB_2017,,0,N129N09 ,,,,rhumato ,QRM
DP12_Q8,,,1,ECNi_2020,,0,N012N12 ,prelevement_viol ,,,med_legale ,QRM
QI_Q85,,SEM,1,ECNi_2019,,0,N096N05 ,semiologie_sla ; demence_frontale ,,,neuro ,QRM
QI_Q67,,,1,ECNi_2019,,0,N071N11 ,critere_hospit_anorexie ,group_193,,psy ,QRM
DP13_Q6,,TTT,1,CCB_2017,,0,N158N14 ,,,,anesth_rea ,QRM
DP12_Global,NEU ; NEP ; MIT ; MPR ,,,ECNi_2017,,0,,,,,neuro ,
DP12_Q7,,SEM,1,ECNi_2020,,0,N066N50 ,diag_tag ,,,med_legale ,QRM
DP10_Q1,,SEM,1,ECNi_2021,,0,N105N04 ,,,,neuro ,QRM
DP12_Global,MCA ; MIT ,,,CCB_2017,,0,,,,,cardiovasc ; infectio ,
QI_Q26,,,1,ECNi_2017,,0,N182N02 ,visite_reprise ; visite_prereprise ,,,med_travail ,QRM
DP9_Q6,,SEM,1,ECNi_2018,,0,N089N03 ,acoumetrie ,,,orl ,QRM
QI_Q109,,,1,ECNi_2022,,0,N118N17 ,rqth ,,,mpr ,QRM
DP16_Q2,,SEM,1,ECNi_2018,,0,N162N25 ,,,,dermato ,QRM
DP7_Q10,,,1,ECNi_2021,,0,N201N03 ,,,,nephro ,QRM
QI_Q53,,PHY,1,ECNi_2017,,0,N206N03 ,types_epanchement_pleural ,,,pneumo ,QRM
DP14_Q5,,ECG; IMG,1,ECNi_2022,,0,N207N02 ,lecture_ecg ,,,geria ,QRU
DP13_Q10,,,1,ECNi_2016,,0,N282N01 ,,,,hge ,QRM
DP4_Q11,,TTT,1,CCB_2017,,0,N098N09 ,,,,neuro ,QRM
QI_Q112,,,1,ECNi_2016,,0,N007N06 ,secret_medical_partage ,,,med_legale ,QRM
DP16_Q7,,,1,ECNi_2018,,0,N162N27 ,,,,dermato ,QRM
DP7_Q12,,,1,ECNi_2021,,0,N201N04 ,,,,nephro ,QRM
DP9_Q15,,,1,ECNi_2019,,0,N057N28 ,signalement_maltraitance ; regles_certificat ,group_247,,pedia ,QRM
QI_Q71,,,1,ECNi_2018,,0,N184N06 ,,group_365,,med_travail ,QRM
QI_Q90,,,1,ECNi_2022,,0,N213N07 ,bilan_carence_fer ; bilan_anemie ; diag_anemie_hemolytique ; examens_hemorragie_occulte ,,,hemato ,QRM
QI_Q54,,,1,CCB_2016,,0,N020N06 ,objectif_design_epidemio ,group_61,,sante_pub ,QRM
DP10_Q6,,,1,ECNi_2018,,0,N319N06 ,,group_105,,hemato ,QRM
QI_Q12,,TTT,1,ECNi_2017,,0,N330N04 ,hyperkaliemie_iatrogene ,,,nephro ,QRM
DP1_Q11,,,1,ECNi_2019,,0,N170N03 ,,group_388,,infectio ,QRM
DP6_Q7,,,1,ECNi_2021,,0,N198N21 ,,,,rhumato ,QRM
DP3_Q14,,,1,CCB_2017,,0,N279N09 ,prevention_hemorragie_cirrhose ,,,hge ,QRM
DP15_Q1,,SEM,1,ECNi_2018,,0,N340N05 ,correlation_anatomoclinique_avc ,,,neuro ,QRM
DP13_Q7,,SEM,1,ECNi_2022,,0,N210N04 ,syndrome_pleural ,,,pneumo ,QRU
DP1_Global,PNE ,,,CCB_2017,,0,,,,pec_hta ; bpco_sportive ; physiopath_bpco ,pneumo ,
DP12_Q4,,PHY,1,ECNi_2018,,0,N185N04 ,epp_inflammation ,,,med_interne ,QRM
QI_Q98,,,1,ECNi_2019,,0,N304N05 ,imagerie_chc ,group_292,,hge ,QRM
DP10_Q11,,,1,ECNi_2019,,0,N192N05 ,biologie_lupus ,group_413,,med_interne ,QRM
DP3_Q5,,,1,CCB_2017,,0,N009N27 ,consentement_ecrit ; genetique_constitutionnelle ,,,hge ,QRM
QI_Q16,,,1,ECNi_2018,,0,N145N10 ,,,,infectio ,QRM
DP15_Q1,,PHY,1,ECNi_2019,,0,N317N03 ,polyglobulie_secondaire ,,,hemato ,QRM
QI_Q59,,,1,CCB_2016,,0,N015N03 ,,,,psy ,QRM
DP18_Global,PSY ; PNE ,,,ECNi_2022,,0,,,,,psy ,
DP11_Q1,,SEM,1,ECNi_2021,,0,N149N05 ,mac_isaac ,,,pedia ,QRU
QI_Q78,,TTT,1,ECNi_2017,,0,N331N11 ,,,,cardiovasc ,QRM
QI_Q91,,,1,ECNi_2017,,0,N195N09 ,,group_673,,med_interne ,QRM
DP7_Q8,,,1,CCB_2016,,0,N294N18 ,rcp ,,,orl ,QRM
DP5_Q4,,,1,ECNi_2018,,0,N131N20 ,strategie_radio_fracture ; profil_arcelin_lequesne ,,,ortho ,QRM
DP12_Q8,,SEM,1,CCB_2016,,0,N064N03 ,diag_ta ; diag_tp ; semiologie_troubles_humeur ,group_34,,psy ,QRM
QI_Q118,,,1,CCB_2017,,0,N348N01 ,,,,nephro ,QRM
DP3_Q11,,SEM,1,ECNi_2019,,0,N361N07 ,,,,ortho ,QRM
DP13_Q7,,,1,CCB_2016,,0,N151N06 ,,,,infectio ,QRM
DP10_Q9,,IMG,1,CCB_2017,,0,N205N06 ,diag_fpi ,,,pneumo ,QRM
DP12_Q5,,,1,CCB_2016,,0,N064N10 ,depression_bipolaire ,group_700,,psy ,QRM
DP8_Q10,,TTT,1,ECNi_2016,,0,N201N08 ,,,,dermato ,QRM
DP5_Global,HEM ; SPU_SPU ,,,ECNi_2020,,0,,,,,hemato ,
DP11_Q13,,IMG,1,ECNi_2022,,1,N263N10 ,,,,nephro ,QRM
DP8_Q14,,IMG,1,ECNi_2018,,0,N304N08 ,,,,chir_dig ,QRM
DP7_Q11,,SEM,1,ECNi_2020,,0,N152N07 ,,,,med_interne ,QRM
DP4_Q10,,TTT,1,ECNi_2021,,0,N232N12 ,score_cha2ds2_va ,group_456,,cardiovasc ,QRM
DP5_Q1,,SEM,1,ECNi_2019,,0,N351N06 ,,,,psy ,QRM
QI_Q105,,,1,CCB_2016,,0,N312N10 ,,,,gyneco ,QRM
DP18_Global,PNE ; ONC ; URO ; EDN ; GYO ; DSP ,,,ECNi_2021,,0,,,,,onco ; pneumo ,
DP12_Q9,,PHY,1,CCB_2017,,0,N348N08 ,,,,cardiovasc ,QRM
DP2_Q6,,PHY,1,CCB_2017,,0,N368N00 ,,,,dermato ,QRM
QI_Q15,,SEM,1,ECNi_2021,,0,N129N15 ,,,,rhumato ,QRM
QI_Q8,,EFR,1,ECNi_2018,,0,N210N06 ,interpretation_efr ; diag_fpi ,group_346,,pneumo ,QRU
QI_Q43,,SEM,1,ECNi_2021,,0,N368N00 ,,group_503,,med_interne ,QRM
DP10_Global,HEM ; MIT ,,,ECNi_2018,,0,,,,,hemato ,
QI_Q79,,,1,ECNi_2020,,0,N036N20 ,,,,gyneco ,QRM
QI_Q71,,,1,ECNi_2020,,0,N069N05 ,psychique_postpartum ,group_648,,gyneco ,QRM
DP2_Global,PNE ; HGE ; ACP ; MII ,,,CCB_2016,,0,,,,pnds_sclerodermie ,pneumo ,
DP16_Q2,,,1,ECNi_2020,,0,N087N09 ,,,,orl ,QRM
QI_Q18,,,1,ECNi_2020,,0,N265N04 ,bilan_metabo_lithiase ,group_266,,uro ,QRM
QI_Q117,,,1,ECNi_2019,,0,N279N06 ,,,,anapath ,QRM
QI_Q105,,,1,ECNi_2017,,0,N298N03 ,,,,orl ,QRM
QI_Q85,,,1,ECNi_2020,,0,N212N06 ,,group_370,,hemato ,QRM
QI_Q33,,,1,ECNi_2017,,0,N188N05 ,diag_asthme ; pseudoasthme_cardiaque ,group_127,,pneumo ,QRM
DP12_Q2,,,1,ECNi_2022,,0,N334N51 ,exploration_radio_traumatologie_centrale ,,,neurochir ,QRM
DP10_Q7,,IMG,1,ECNi_2022,,0,N363N04 ,classification_garden ,group_220,,ortho ,QRU
DP11_Q9,,,1,ECNi_2022,,1,N348N04 ,,group_734,,nephro ,QRU
QI_Q98,,,1,ECNi_2016,,0,N163N03 ,,,,infectio ,QRM
QI_Q34,,,1,ECNi_2019,,0,N084N02 ,,,,ophtalmo ,QRM
DP14_Q2,,TTT,1,ECNi_2018,,0,N158N08 ,,group_241,,infectio ,QRM
DP12_Q4,,,1,ECNi_2019,,0,N025N07 ,,group_418,,gyneco ,QRU
DP14_Q6,,,1,ECNi_2022,,0,N267N26 ,,,,nephro ,QRM
DP1_Q13,,TTT,1,ECNi_2020,,0,N236N03 ,,,,cardiovasc ,QRM
QI_Q61,,,1,ECNi_2020,,0,N218N04 ,cause_eosinophilie ,group_231,,med_interne ,QRM
DP3_Q12,,,1,ECNi_2020,,0,N057N28 ,,group_247,,psy ,QRM
DP13_Global,PNE ; RHU ,,,ECNi_2022,,0,,,,,rhumato ,
DP10_Q15,,,1,ECNi_2017,,0,N265N14 ,,group_268,,uro ,QRM
DP3_Q9,,TTT,1,ECNi_2020,,0,N074N26 ,psychostimulants_ei ,,,psy ,QRM
DP3_Q3,,EPI,1,ECNi_2017,,0,N155N12 ,fdr_dhbnn ; fdr_dhbn ,group_239,,infectio ,QRM
DP13_Q8,,,1,ECNi_2019,,0,N004N44 ,precautions_contact ; precautions_gouttelettes ; precautions_air ,group_658,,infectio ,QRM
QI_Q27,,,1,ECNi_2017,,0,N042N08 ,sopk_rotterdam ,,,gyneco ,QRM
DP1_Q8,,,1,ECNi_2020,,0,N225N04 ,test_de_marche_tapis ; classification_handicap ; claudication_mi ,,,cardiovasc ,QRM
DP12_Q13,,SEM,1,ECNi_2017,,0,N108N12 ,interpreter_trouble_memoire ,,,neuro ,QRM
QI_Q30,,,1,CCB_2017,,0,N088N01 ,,,,orl ,QRM
DP13_Q14,,SEM,1,ECNi_2016,,0,N245N04 ,,,,hge ,QRM
DP3_Q13,,,1,CCB_2017,,0,N279N13 ,depistage_chc ,group_85,,hge ,QRM
DP5_Q4,,,1,ECNi_2016,,0,N297N04 ,civd_definition ; diag_anemie_hemolytique ,,,pedia ,QRM
DP8_Q7,,,1,CCB_2016,,0,N369N03 ,,,,rhumato ,QRM
DP5_Q13,,,1,CCB_2017,,0,N027N14 ,virologie_hsv ; prevention_herpes_neonatal ,,,infectio ,QRM
DP1_Q13,,,1,ECNi_2016,,0,N224N05 ,bilan_hta ,,,cardiovasc ,QRM
DP6_Q9,,,1,ECNi_2018,,0,N146N05 ,calendrier_vaccinal ,,,pedia ,QRM
DP12_Q1,,SEM,1,ECNi_2019,,0,N024N01 ,,,,gyneco ,QRU
DP8_Q4,,SEM,1,CCB_2016,,0,N268N04 ,symptomes_hypercalcemie ; hypercalcemie_insuffisance_renale ,group_634,,rhumato ,QRM
DP17_Q12,,,1,ECNi_2016,,0,N264N14 ,pronostic_berger ,,,nephro ,QRM
DP12_Q2,,SEM,1,CCB_2016,,0,N064N08 ,,,,psy ,QRM
DP5_Q6,,,1,CCB_2017,,0,N151N07 ,semiologie_syndrome_meninge ; semiologie_encephalite_herpetique ; lcs_infections_meningees ,group_86,,infectio ,QRM
QI_Q10,,SEM,1,ECNi_2021,,0,N339N05 ,semio_angor_stable ,,,cardiovasc ,QRU
DP16_Q7,,TTT,1,ECNi_2019,,0,N154N13 ,atb_pac ; prevention_mtev ,,,geria ,QRM
DP9_Global,PSY ,,,ECNi_2017,,0,,,,,psy ,
DP5_Q13,,,1,CCB_2016,,0,N109N03 ,evaluation_geriatrique_standardisee ,group_32,,neuro ,QRM
DP12_Q13,,TTT,1,CCB_2016,,0,N074N23 ,,,,psy ,QRM
DP12_Q9,,TTT,1,ECNi_2018,,0,N193N10 ,ttt_anca ,,,med_interne ,QRM
QI_Q47,,,1,ECNi_2020,,0,N252N05 ,evaluation_denutrition_sujet_age ; consequence_denutrition_sujet_age ; diag_denutrition ,,,geria ,QRM
DP6_Q12,,PHY,1,ECNi_2017,,0,N159N03 ,antitnf_tuberculose ,,,pneumo ,QRM
QI_Q63,,,1,ECNi_2020,,0,N075N20 ,sevrage_tabac ,,,pneumo ,QRM
QI_Q16,,,1,CCB_2017,,0,N335N02 ,,,,orl ,QRM
DP17_Q15,,,1,ECNi_2016,,0,N201N11 ,,,,nephro ,QRM
DP2_Q12,,PHY,1,ECNi_2022,,0,N216N09 ,allongement_tp_tca ; civd_definition ; sapl_allongement_tca ; étiologies_civd ,group_571,,hemato ,QRM
DP13_Q4,,TTT,1,ECNi_2019,,0,N149N07 ,mac_isaac ; prophylaxie_antitetanique ,,,infectio ,QRM
QI_Q84,,TTT,1,ECNi_2022,,0,N234N20 ,indication_dai ,,,cardiovasc ,QRM
DP9_Q7,,ICO,1,ECNi_2021,,0,N318N04 ,hemogramme_normal ,,,hemato ,QRM
DP14_Q9,,SEM,1,ECNi_2019,,0,N194N05 ,litigieux ,,,nephro ,QRM
QI_Q42,,SEM,1,ECNi_2022,,0,N335N09 ,,group_75,,cmf ,QRM
QI_Q8,,,1,CCB_2017,,0,N081N09 ,etiologies_cataracte ,group_117,,ophtalmo ,QRM
QI_Q108,,GDS,1,ECNi_2016,,0,N359N03 ,interpretation_gds ,,,pneumo ,QRM
DP10_Q5,,,1,ECNi_2022,,0,N133N07 ,aides_secu ,,,mpr ,QRM
DP9_Q8,,,1,ECNi_2016,,0,N150N06 ,,,,orl ,QRM
DP14_Q10,,,1,ECNi_2019,,0,N194N13 ,,group_426,,nephro ,QRU
QI_Q117,,SEM,1,ECNi_2020,,0,N066N22 ,litigieux ; formulations_recurrentes ,group_512,,psy ,QRM
QI_Q54,,,1,ECNi_2018,,0,N167N04 ,,group_357,,hge ,QRM
DP2_Q9,,IMG,1,ECNi_2016,,0,N360N04 ,,,,pneumo ,QRM
DP7_Q7,,,1,ECNi_2020,,0,N239N09 ,,group_91,,med_interne ,QRM
QI_Q6,,PHY,1,ECNi_2022,,0,N338N04 ,iec_ara2 ,,,pneumo ,QRM
DP3_Q6,,,1,ECNi_2018,,0,N252N01 ,litigieux ; diag_denutrition ; restriction_sodee ; objectif_hba1c ,,,geria ,QRM
DP17_Q7,,,1,ECNi_2022,,0,N368N00 ,,,,gyneco ,QRM
DP18_Q15,,,1,ECNi_2019,,0,N294N07 ,ei_radiotherapie_cervicale ,group_256,,orl ,QRM
QI_Q35,,,1,ECNi_2016,,0,N242N13 ,,,,endoc ,QRM
DP11_Q2,,SEM,1,ECNi_2018,,0,N081N09 ,semiologie_cataracte ,group_229,,ophtalmo ,QRM
QI_Q58,,,1,CCB_2016,,0,N015N03 ,,,,psy ,QRM
DP4_Q4,,PHY,1,ECNi_2021,,0,N339N04 ,,,,cardiovasc ,QRU
DP9_Q4,,TTT,1,CCB_2017,,0,N024N13 ,ttt_hta_grossesse ,group_95,,gyneco ,QRM
DP9_Q6,,,1,CCB_2017,,0,N344N01 ,,group_96,,gyneco ,QRM
QI_Q112,,,1,ECNi_2017,,0,N220N07 ,classification_robbins ,group_297,,orl ,QRM
DP8_Q2,,,1,CCB_2017,,0,N158N08 ,,,,pedia ,QRM
