lesson,Annales,CCB asclepia,Created time,Dernière MAJ,Expiration,ID,Illustrations,Interface,Items,LiSA,QI Frites,Questions codées,Questions partageant même connaissances,Rang,Relecteur,Rédacteur,Similaires,Status,Transféré,Vignette RS,books,is_free,knowledges,sources,title
syndromes_cliniques_medullaires,"DP11_Q15 (https://www.notion.so/DP11_Q15-21047a9719d7461db84c6ff90355cd4d?pvs=21), UC1-KFP2_Q1 (https://www.notion.so/UC1-KFP2_Q1-25956e4bfb5c49dcb5fba7efcaaa1a78?pvs=21), QI_Q37 (https://www.notion.so/QI_Q37-4b00b19abe1d40c2b92266f80f70943c?pvs=21), UC1-KFP2_Q2 (https://www.notion.so/UC1-KFP2_Q2-6468cd5d0e4547d183cb495b4592a276?pvs=21), UC1-DP42_Q1 (https://www.notion.so/UC1-DP42_Q1-6a90b04e102d4679910cfcd68ffe7806?pvs=21), QI_Q24 (https://www.notion.so/QI_Q24-78b71397f5ac457aadb2cfdcc6b50837?pvs=21), DP5_Q1 (https://www.notion.so/DP5_Q1-abfac1b6b81d42bd83526720f298c343?pvs=21), QI_Q100 (https://www.notion.so/QI_Q100-c7761e24d689471ca78a25b62abb4a0b?pvs=21), DP12_Q1 (https://www.notion.so/DP12_Q1-e4e8fc8b81e641269e66c0e39c6b8d2c?pvs=21), UC1-KFP2_Q3 (https://www.notion.so/UC1-KFP2_Q3-fbac087c5d954454899867ab968d87d5?pvs=21), UC3-DP42_Q2 (https://www.notion.so/UC3-DP42_Q2-1239ed05ab6b8071b2bbf1abf76feaa9?pvs=21), UC2-QI_Q20 (https://www.notion.so/UC2-QI_Q20-2a59ed05ab6b80a4b018f4e0fc7daccd?pvs=21)",,"March 5, 2023 3:51 PM",,,1342,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/1342/change/,N93,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_signes_cliniques_d%27une_compression_m%C3%A9dullaire_OIC-093-02-A,,"DP11_Q15,UC1-KFP2_Q1,QI_Q37,UC1-KFP2_Q2,UC1-DP42_Q1,QI_Q24,DP5_Q1,QI_Q100,DP12_Q1,UC1-KFP2_Q3,UC3-DP42_Q2,UC2-QI_Q20","https://www.notion.so/1239ed05ab6b8071b2bbf1abf76feaa9, https://www.notion.so/21047a9719d7461db84c6ff90355cd4d, https://www.notion.so/25956e4bfb5c49dcb5fba7efcaaa1a78, https://www.notion.so/4b00b19abe1d40c2b92266f80f70943c, https://www.notion.so/6468cd5d0e4547d183cb495b4592a276",A,,,"https://www.notion.so/1ce9ed05ab6b801abb06d7f910aa06a6,https://www.notion.so/1ce9ed05ab6b801abb06d7f910aa06a6,https://www.notion.so/1ce9ed05ab6b80d3b8bafb3c0d23ad36,https://www.notion.so/1ce9ed05ab6b80d3b8bafb3c0d23ad36,https://www.notion.so/1ce9ed05ab6b80ab8eebf5f090e6c53c,https://www.notion.so/1ce9ed05ab6b80e5bc22e0eba6c6b27b,https://www.notion.so/1ce9ed05ab6b80d3b8bafb3c0d23ad36,https://www.notion.so/1ce9ed05ab6b80d3b8bafb3c0d23ad36",Non rédigé,Non réalisé,Pas de vignette,"NCU (https://www.notion.so/NCU-baee7cf9b8fa4d178af38501407e4f63?pvs=21), NEU (https://www.notion.so/NEU-9bcfc12415c6451d93ac2feabe6c356e?pvs=21)",0,N093N02 (https://www.notion.so/N093N02-bd3dee8543714ec1b065ab69753d238c?pvs=21),,Syndromes médullaires
bilan_metabo_lithiase,"DP10_Q13 (https://www.notion.so/DP10_Q13-323cd3e978f0493992c919374d376cd8?pvs=21), QI_Q18 (https://www.notion.so/QI_Q18-5439c0b5ec5147e3acf17dc68513f09b?pvs=21), DP11_Q13 (https://www.notion.so/DP11_Q13-7c641ae9d84e4ef3a97cb0bbc97646b1?pvs=21), DP10_Q12 (https://www.notion.so/DP10_Q12-8bd9f0f188df47c8ad5baabe87d40e4b?pvs=21), DP10_Q11 (https://www.notion.so/DP10_Q11-b13675968345412a87aad848bfc68aa1?pvs=21), DP11_Q12 (https://www.notion.so/DP11_Q12-f1386148eacf43389bc376bf6e502feb?pvs=21)",UC1-DP49_Q3 (https://www.notion.so/UC1-DP49_Q3-eb3ddca8d60b4a759012c895c1fa2455?pvs=21),"March 5, 2023 3:51 PM",,,393,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/393/change/,N265,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_examens_%C3%A0_r%C3%A9aliser_pour_le_diagnostic_%C3%A9tiologique_de_la_lithiase_urinaire_OIC-265-12-B,,"DP10_Q13,QI_Q18,DP11_Q13,DP10_Q12,DP10_Q11,DP11_Q12","https://www.notion.so/323cd3e978f0493992c919374d376cd8, https://www.notion.so/8bd9f0f188df47c8ad5baabe87d40e4b, https://www.notion.so/b13675968345412a87aad848bfc68aa1",B,,Mustafa Habib,"https://www.notion.so/1ce9ed05ab6b805fb98ac8d3ee4caa69,https://www.notion.so/1ce9ed05ab6b805fb98ac8d3ee4caa69,https://www.notion.so/1ce9ed05ab6b807cafd0c41ede43232e,https://www.notion.so/1ce9ed05ab6b805fb98ac8d3ee4caa69",Publiée,Terminé,Pas de vignette,"NEP (https://www.notion.so/NEP-d090aa92851f4f88a3bac671a533d5a8?pvs=21), URO (https://www.notion.so/URO-a3bef97eb2704fe9b9d8a5d2d86478e5?pvs=21)",1,N265N12 (https://www.notion.so/N265N12-ce609e41b44c4d918a8a6532b4c27e01?pvs=21),,Bilan métabolique et lithogénèse
anatomie_muscles_main,QI_Q33 (https://www.notion.so/QI_Q33-b49dd4b26f094ac9a1772c1574ef1da1?pvs=21),,"March 5, 2023 3:51 PM",,,1107,Publié,https://interface.asclepia.io/admin/datas/lesson/1107/change/,N95,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_autres_formes_topographiques_des_syndromes_canalaires_OIC-095-16-B,,QI_Q33,"https://www.notion.so/08a42bc07d3945e7b0238f6dce80262d, https://www.notion.so/1239ed05ab6b80eb84dfd2007f56a562, https://www.notion.so/2f1f8c5768ea4cb7a585c2dda193c621, https://www.notion.so/473ff6d9246d41a19cd6d8a39dd1687f, https://www.notion.so/90b4c67e0c8d4b18b2888077a37c5599, https://www.notion.so/94db52f14daf439aa44badc0370d0cbb, https://www.notion.so/db0f7d1a72ec46b6873a5395aa92d911",B,,Denis,,Non rédigé,Non réalisé,Pas de vignette,"COT (https://www.notion.so/COT-bdd92695910443918e277e246b3f1c15?pvs=21), NEU (https://www.notion.so/NEU-9bcfc12415c6451d93ac2feabe6c356e?pvs=21)",0,N095N16 (https://www.notion.so/N095N16-5fa07e3af6e64fc8a135ee6c76bf00ea?pvs=21),,Anatomie des muscles intrinsèques de la main
ei_dermocorticoides,"DP15_Q10 (https://www.notion.so/DP15_Q10-09cce9b848114835ad8d06e36a4af184?pvs=21), DP4_Q13 (https://www.notion.so/DP4_Q13-3b9f7904fbed4b77a95502b6da5cce7f?pvs=21), UC3-DP40_Q3 (https://www.notion.so/UC3-DP40_Q3-96c4c9c6437d418eb94a4134c81cd1c5?pvs=21), UC1-QI_Q13 (https://www.notion.so/UC1-QI_Q13-2e43f133787b41a0baaf3f9dc4ffa363?pvs=21), UC1-QI_Q20 (https://www.notion.so/UC1-QI_Q20-2a59ed05ab6b808a86bbf73096f55e45?pvs=21)",,"March 5, 2023 3:51 PM",,,501,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/501/change/,N187,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_grands_principes_du_traitement_de_la_dermatite_atopique_OIC-187-12-A,,"DP15_Q10,DP4_Q13,UC3-DP40_Q3,UC1-QI_Q13,UC1-QI_Q20","https://www.notion.so/1239ed05ab6b8078b8e2e8943d06e335, https://www.notion.so/2a59ed05ab6b808a86bbf73096f55e45, https://www.notion.so/792d44e9adc94b45a8280e70af9c7720, https://www.notion.so/9d3a4e0dd7a5430b989f6c4aca082c9a, https://www.notion.so/a69e5f1b93d4437085a765da669fc085, https://www.notion.so/c5a9ed375ef14ca1a7318d37f36fd919",A,,Mustafa Habib,"https://www.notion.so/1ce9ed05ab6b80bc9278c3f371a54acc,https://www.notion.so/1ce9ed05ab6b80fb9a26c73ba19e2ca2",Publiée,Terminé,Vignette à faire,DVE (https://www.notion.so/DVE-f3ed06f2f89d49989289d778675d430b?pvs=21),0,N187N12 (https://www.notion.so/N187N12-b41a1876d6674782b81e83ca3c8c0421?pvs=21),,Effets indésirables des dermocorticoïdes
troubles_marche,"DP15_Q12 (https://www.notion.so/DP15_Q12-40c863afb23d4218b2a286eedfdba089?pvs=21), UC1-DP42_Q5 (https://www.notion.so/UC1-DP42_Q5-b274d7d1ead742a0a3a20e8e08fc9db4?pvs=21), DP6_Q9 (https://www.notion.so/DP6_Q9-c5556cacab684728acd1aa23ed265209?pvs=21), UC3-KFP21_Q3 (https://www.notion.so/UC3-KFP21_Q3-c7e2884a0657404f8eda6aa6514ea274?pvs=21), UC3-KFP21_Q1 (https://www.notion.so/UC3-KFP21_Q1-cba23273e4414125af59f8fb81fe6a8d?pvs=21), UC3-QI_Q34 (https://www.notion.so/UC3-QI_Q34-2a59ed05ab6b807e83b1e29e5b45814d?pvs=21)",,"March 5, 2023 3:51 PM",,,144,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/144/change/,"N109,N131","https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_caract%C3%A9ristiques_cliniques_des_principales_%C3%A9tiologies_des_troubles_de_la_marche_OIC-109-04-A,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_principaux_troubles_de_la_marche_et_de_l%27%C3%A9quilibre_chez_le_sujet_%C3%A2g%C3%A9_OIC-131-06-A",,"DP15_Q12,UC1-DP42_Q5,DP6_Q9,UC3-KFP21_Q3,UC3-KFP21_Q1,UC3-QI_Q34","https://www.notion.so/1239ed05ab6b80d28f3efb541eeca119, https://www.notion.so/40c863afb23d4218b2a286eedfdba089, https://www.notion.so/c5556cacab684728acd1aa23ed265209, https://www.notion.so/c7e2884a0657404f8eda6aa6514ea274, https://www.notion.so/cba23273e4414125af59f8fb81fe6a8d,https://www.notion.so/03ec1340a6e44dd78284fd02a7848c05, https://www.notion.so/1dccb9957fba41658a1ce073f9937916, https://www.notion.so/2a59ed05ab6b801793b2fa5fd87ea633","A,A",,Mustafa Habib,https://www.notion.so/1ce9ed05ab6b80ebbec0e81fe48cfa81,Publiée,Terminé,Pas de vignette,NEU (https://www.notion.so/NEU-9bcfc12415c6451d93ac2feabe6c356e?pvs=21),0,"N109N04 (https://www.notion.so/N109N04-f9462f841d2d42cbabfcfe3461ed7ad9?pvs=21), N131N06 (https://www.notion.so/N131N06-685803c7ee774e0fa5cd175ca80fbb9e?pvs=21)",,Troubles de la marche caractéristiques
categories_riph,"UC2-DP10_Q5 (https://www.notion.so/UC2-DP10_Q5-2a59ed05ab6b80b590d2c59ac9a7bc23?pvs=21), UC2-DP10_Q4 (https://www.notion.so/UC2-DP10_Q4-2a59ed05ab6b809fa3adca64b040dc51?pvs=21)",UC2-QI_Q31 (https://www.notion.so/UC2-QI_Q31-1af9ed05ab6b80e68331ebec2b740ead?pvs=21),"March 5, 2023 3:51 PM",,,23,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/23/change/,N9,"
https://livret.uness.fr/lisa/2026/Recherches_impliquant_la_personne_humaine_OIC-009-22-B
",,"UC2-DP10_Q5,UC2-DP10_Q4","https://www.notion.so/073fd48c547144d6a87e935e43528ab5, https://www.notion.so/8163ebaa0828460cb1845b10743b6e5e, https://www.notion.so/a059b01f804548ec9295337b8c154687, https://www.notion.so/b739555795e6400980ea66955940a8ea",B,,Mustafa Habib,"https://www.notion.so/1ce9ed05ab6b80c6a684f74b3fd79229,https://www.notion.so/1ce9ed05ab6b80d29c40f8aa98601a83",Publiée,Image à insérer,Pas de vignette,MLT_L (https://www.notion.so/MLT_L-3b4409680d0e46f493a28acd02621e05?pvs=21),0,N009N22 (https://www.notion.so/N009N22-946a70dcf23940169f85ed49857cfefa?pvs=21),,Catégories de recherche impliquant la personne humaine
ponction_liquide_articulaire,"DP6_Q4 (https://www.notion.so/DP6_Q4-0d736440ee514656a98e66701641b7b9?pvs=21), DP11_Q8 (https://www.notion.so/DP11_Q8-362da1c6f3e8423fade6957ac07bbf1d?pvs=21), UC1-QI_Q41 (https://www.notion.so/UC1-QI_Q41-41970d60be9e40b7a4aa9c59dbf728b0?pvs=21), DP18_Q11 (https://www.notion.so/DP18_Q11-ec2872113cf344fe986d7e2a7c182652?pvs=21)",UC2-DP48_Q2 (https://www.notion.so/UC2-DP48_Q2-1af9ed05ab6b803c90e2f680d0056f8b?pvs=21),"March 5, 2023 3:51 PM",,,281,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/281/change/,N200,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_modalit%C3%A9s_du_diagnostic_d%27une_arthrite_septique_OIC-200-06-A,"QI_Q2891 (https://www.notion.so/QI_Q2891-25b9ed05ab6b8003a6a2d7d7c02cd473?pvs=21), QI_Q2870 (https://www.notion.so/QI_Q2870-25b9ed05ab6b804d8dcfe93889ba2ba5?pvs=21), QI_Q2933 (https://www.notion.so/QI_Q2933-25b9ed05ab6b80e1a72ae82e46e439e8?pvs=21)","DP6_Q4,DP11_Q8,UC1-QI_Q41,DP18_Q11","https://www.notion.so/0d736440ee514656a98e66701641b7b9, https://www.notion.so/89bfc9c7abed48b19ddce933838f9364, https://www.notion.so/d444827168804f3190ff7a7378ca0b9b",A,,Denis,https://www.notion.so/1ce9ed05ab6b8031bbdcd456ca2cf1c7,A relire,Terminé,Pas de vignette,RHU (https://www.notion.so/RHU-0670a384f08745d8b1b9d160192c78db?pvs=21),0,N200N06 (https://www.notion.so/N200N06-9dc75ca276ce484f9925a2e4f5ac2ba8?pvs=21),,Ponction de liquide articulaire (PLA)
diag_extrasystole_atriale,"QI_Q98 (https://www.notion.so/QI_Q98-678a59cd664340b99e3ab798c1955bed?pvs=21), DP1_Q10 (https://www.notion.so/DP1_Q10-9d8fd301563d472aae42db251c6f5a7c?pvs=21)",UC1-DP1_Q2 (https://www.notion.so/UC1-DP1_Q2-02f99f6ee4b648849a07d6e04085df8b?pvs=21),"March 5, 2023 3:51 PM",,,1111,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/1111/change/,N237,https://livret.uness.fr/lisa/2026/Identifier_les_extrasystoles_OIC-237-05-A,,"QI_Q98,DP1_Q10",,A,,,https://www.notion.so/1ce9ed05ab6b80dd83ebceda2c85d4ba,Non rédigé,Non réalisé,Pas de vignette,MCA (https://www.notion.so/MCA-9cfc22bcc3ad4ddbb371a939bfac9817?pvs=21),1,N237N05 (https://www.notion.so/N237N05-dd740902145f4595a5a40ed110f215a8?pvs=21),,Diagnostiquer des extrasystoles atriales (En cours de rédaction ✍️)
bilan_biotherapie,"UC2-DP15_Q2 (https://www.notion.so/UC2-DP15_Q2-247ce061e6424e31bfbb8e7827f92a3f?pvs=21), DP5_Q7 (https://www.notion.so/DP5_Q7-5cb5669c66234aa5bfa5e7ad16a03512?pvs=21), DP16_Q11 (https://www.notion.so/DP16_Q11-620d3a41ef894d749a5655b3d39d9710?pvs=21), UC2-DP44_Q3 (https://www.notion.so/UC2-DP44_Q3-ba32a9a03c574fa399a67dff868cceff?pvs=21)",,"March 5, 2023 3:51 PM",,,286,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/286/change/,N202,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_modalit%C3%A9s_de_prescription_du_bilan_pr%C3%A9c%C3%A9dent_l%27initiation_d%27un_traitement_cibl%C3%A9_OIC-202-06-B,QI_Q2917 (https://www.notion.so/QI_Q2917-25b9ed05ab6b8036a89ef0f85040f18d?pvs=21),"UC2-DP15_Q2,DP5_Q7,DP16_Q11,UC2-DP44_Q3","https://www.notion.so/5cb5669c66234aa5bfa5e7ad16a03512, https://www.notion.so/620d3a41ef894d749a5655b3d39d9710, https://www.notion.so/c43fa87f6d144449a07113cb0a7ecb00",B,Mustafa Habib,Léo Machado,,Publiée,Terminé,Pas de vignette,"RHU (https://www.notion.so/RHU-0670a384f08745d8b1b9d160192c78db?pvs=21), IMM (https://www.notion.so/IMM-ac883092dd5047e586045f4e67bd8df2?pvs=21)",1,N202N06 (https://www.notion.so/N202N06-154ec32068424d828476707f6a656d29?pvs=21),,Bilan pré-biothérapie
aomi_diabete,DP1_Q1 (https://www.notion.so/DP1_Q1-d6b833e095e94c80bc3479ac0dccda65?pvs=21),,"March 5, 2023 3:51 PM",,,323,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/323/change/,N225,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_manifestations_cliniques_et_la_classification_de_l%27AOMI_et_savoir_%C3%A9voquer_les_diagnostics_diff%C3%A9rentiels_OIC-225-03-A,,DP1_Q1,"https://www.notion.so/0c992fc77cc84039aebfe273a8ba4d12, https://www.notion.so/125c576010e64302b57ed134763eb3f2, https://www.notion.so/4916bd981b114824a29e557fada078aa, https://www.notion.so/808f96cd504443e1a253af92491e8e15, https://www.notion.so/abfac1b6b81d42bd83526720f298c343, https://www.notion.so/d6b833e095e94c80bc3479ac0dccda65, https://www.notion.so/d9eb192ded034b3aa19b0ebca612776a, https://www.notion.so/dcf1b9d11b72445eb2bde1cf8a79ff5d, https://www.notion.so/e42f365d85b943d99795b5a8f2fc4e2a, https://www.notion.so/ebea7fab260a4fb0a50fb6f029e7a842",A,,Mustafa Habib,,Publiée,Terminé,Pas de vignette,"MCA (https://www.notion.so/MCA-9cfc22bcc3ad4ddbb371a939bfac9817?pvs=21), MVA (https://www.notion.so/MVA-3e7da9c3d58748368a3bb6c10109e968?pvs=21)",0,N225N03 (https://www.notion.so/N225N03-219478bda22541ea9d2402e3cdaf60b6?pvs=21),,AOMI du diabétique
stratification_risque_cv,"UC3-DP20_Q4 (https://www.notion.so/UC3-DP20_Q4-326af7fb2aa24e91b9d553a453e6964e?pvs=21), DP1_Q6 (https://www.notion.so/DP1_Q6-3ea33c05b9104f3a90146b8742ee5c08?pvs=21), DP4_Q5 (https://www.notion.so/DP4_Q5-4b07e66f194641afb77ac7e54f80304d?pvs=21), UC1-QI_Q32 (https://www.notion.so/UC1-QI_Q32-be131458814c4508bbe44bf9d41b0a6c?pvs=21), UC2-DP41_Q2 (https://www.notion.so/UC2-DP41_Q2-f4db993b29544ff59a6473077a912572?pvs=21), DP9_Q12 (https://www.notion.so/DP9_Q12-f87311c9a96f4b0aaf2718196a927ef8?pvs=21)",,"March 5, 2023 3:51 PM","November 22, 2025",,314,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/314/change/,N222,"https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_la_pr%C3%A9valence,_le_risque_cardiovasculaire_associ%C3%A9_et_le_pourcentage_de_pathologies_cardiovasculaires_%C3%A9vitables_en_cas_de_prise_en_charge_des_facteurs_de_risque_majeurs_modifiables_(HTA,_tabac,_diab%C3%A8te,_..._OIC-222-05-B","QI_Q1218 (https://www.notion.so/QI_Q1218-83fbb95145cd4fff84d54e9f78bbfe57?pvs=21), QI_Q1497 (https://www.notion.so/QI_Q1497-25a9ed05ab6b80e197c5eb59980f4d37?pvs=21), QI_Q787 (https://www.notion.so/QI_Q787-c422b6bf508b49738c5c203fd09ea3e7?pvs=21), QI_Q769 (https://www.notion.so/QI_Q769-225e1fbb552842898aefaab2ac54ed56?pvs=21)","UC3-DP20_Q4,DP1_Q6,DP4_Q5,UC1-QI_Q32,UC2-DP41_Q2,DP9_Q12",https://www.notion.so/326af7fb2aa24e91b9d553a453e6964e,B,,"Mustafa Habib, Dana Smaily","https://www.notion.so/1ce9ed05ab6b80b98b61df0012585fc5,https://www.notion.so/1ce9ed05ab6b80daaf9acaad104772f2,https://www.notion.so/1ce9ed05ab6b80daaf9acaad104772f2,https://www.notion.so/1ce9ed05ab6b808aad9ec552fca3d88a",Publiée,Non réalisé,Pas de vignette,MCA (https://www.notion.so/MCA-9cfc22bcc3ad4ddbb371a939bfac9817?pvs=21),0,N222N05 (https://www.notion.so/N222N05-da28f54ba0254dd691063b8e57417903?pvs=21),fdr_cv (https://www.notion.so/fdr_cv-2b39ed05ab6b801598d8fb938898ad5d?pvs=21),Stratification du risque cardiovasculaire (ESC 2021)
vaccination_voyageur,"DP13_Q1 (https://www.notion.so/DP13_Q1-44e9e44683cd4200b971a1a51e3285e9?pvs=21), DP4_Q12 (https://www.notion.so/DP4_Q12-f1c3775a3701431ba21724fa3f378461?pvs=21), UC2-DP34_Q4 (https://www.notion.so/UC2-DP34_Q4-089c06849a514fbc858f667fd1651884?pvs=21)",UC3-KFP38_Q1 (https://www.notion.so/UC3-KFP38_Q1-afcf9cb27acc40f9afca0f88afc440e9?pvs=21),"March 5, 2023 3:51 PM",,,944,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/944/change/,N175,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_vaccinations_sp%C3%A9cifiques_du_voyageur_OIC-175-05-A,,"DP13_Q1,DP4_Q12,UC2-DP34_Q4","https://www.notion.so/089c06849a514fbc858f667fd1651884, https://www.notion.so/44e9e44683cd4200b971a1a51e3285e9, https://www.notion.so/7fae0d9fe6ce478dadb7d1815d53db03, https://www.notion.so/8c0228956b8f4f8387cc827c17240af8, https://www.notion.so/bf60eb4bef604dc599c2ab12bf03fc41, https://www.notion.so/f1c3775a3701431ba21724fa3f378461",A,Maroua Zaoui,Louise,"https://www.notion.so/1ce9ed05ab6b808db10ec64eef842dd8,https://www.notion.so/1ce9ed05ab6b808db10ec64eef842dd8,https://www.notion.so/1ce9ed05ab6b808db10ec64eef842dd8",Publiée,Image à insérer,Pas de vignette,MIT (https://www.notion.so/MIT-a7b5a826a7294230805d7008d02b8317?pvs=21),1,N175N05 (https://www.notion.so/N175N05-2a126913cb6a4aac8499cd14c893c543?pvs=21),,Vaccination du voyageur
notation_qrp,,,"March 5, 2023 3:51 PM",,,3,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/3/change/,,,,,,,,Denis,,Publiée,Terminé,Pas de vignette,,0,,regles_notation_edn (https://www.notion.so/regles_notation_edn-2359ed05ab6b8077973cecc9fdfa551a?pvs=21),Notation des QRU et des QRP
innervation_median_ulnaire,"DP12_Q12 (https://www.notion.so/DP12_Q12-31741e419e9d4668bec0cc0231b40615?pvs=21), DP12_Q3 (https://www.notion.so/DP12_Q3-473ff6d9246d41a19cd6d8a39dd1687f?pvs=21), DP15_Q2 (https://www.notion.so/DP15_Q2-5dbe4fb27d9a4fa494398927b5d0580e?pvs=21), UC1-DP45_Q1 (https://www.notion.so/UC1-DP45_Q1-f1a764bf4b854c818d6a862650ad50de?pvs=21), UC1-QI_Q9 (https://www.notion.so/UC1-QI_Q9-277deb8ca54347cc9f74d2379cc310d8?pvs=21), UC1-QI_Q43 (https://www.notion.so/UC1-QI_Q43-90b4c67e0c8d4b18b2888077a37c5599?pvs=21)","UC1-QI_Q61 (https://www.notion.so/UC1-QI_Q61-0dcea587cf4848018e000626141ae8f9?pvs=21), UC2-KFP23_Q1 (https://www.notion.so/UC2-KFP23_Q1-1af9ed05ab6b80a4bda5f256ea7bbe85?pvs=21)","March 5, 2023 3:51 PM",,,117,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/117/change/,N95,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_diff%C3%A9rentes_formes_topographiques_les_plus_fr%C3%A9quentes_des_syndromes_canalaire_et_radiculaires_OIC-095-15-A,,"DP12_Q12,DP12_Q3,DP15_Q2,UC1-DP45_Q1,UC1-QI_Q9,UC1-QI_Q43","https://www.notion.so/31741e419e9d4668bec0cc0231b40615, https://www.notion.so/79f4795a8f4d4547b4e097b2476759b2, https://www.notion.so/a73fcd633155409998ace2fdcd387c3c, https://www.notion.so/c00944c4cc034fcb8c97fbf7551f4a33, https://www.notion.so/c69099e8ece744da98319f4b8fcc8199, https://www.notion.so/f1a764bf4b854c818d6a862650ad50de",A,Mustafa Habib,Chahem Harba,"https://www.notion.so/1ce9ed05ab6b80eea18bf91d8b23eeee,https://www.notion.so/1ce9ed05ab6b80709227d7453a95748b,https://www.notion.so/1ce9ed05ab6b80eea18bf91d8b23eeee,https://www.notion.so/1ce9ed05ab6b80eea18bf91d8b23eeee,https://www.notion.so/1ce9ed05ab6b80eea18bf91d8b23eeee",Publiée,Image à insérer,Pas de vignette,"NEU (https://www.notion.so/NEU-9bcfc12415c6451d93ac2feabe6c356e?pvs=21), RHU (https://www.notion.so/RHU-0670a384f08745d8b1b9d160192c78db?pvs=21)",1,N095N15 (https://www.notion.so/N095N15-44b6f261adb54489b2a42a93c4eea6ab?pvs=21),,Innervation motrice du nerf médian et du nerf ulnaire
fractures_sacrum,DP6_Q1 (https://www.notion.so/DP6_Q1-cc27193b63324783a0efbbe947b4e0d0?pvs=21),,"March 5, 2023 3:51 PM",,,166,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/166/change/,N128,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_la_d%C3%A9finition_de_l%27ost%C3%A9oporose_(densitom%C3%A9trique_et_fractures)_OIC-128-01-A,"QI_Q2856 (https://www.notion.so/QI_Q2856-25b9ed05ab6b8067bf0ff3712fd6239d?pvs=21), QI_Q2855 (https://www.notion.so/QI_Q2855-25b9ed05ab6b807b8fb6e30aa0966f79?pvs=21)",DP6_Q1,"https://www.notion.so/156153e4c15941fa9b29e46fa1042c8a, https://www.notion.so/6eae5b0df48b4fa89415fe0222bdadd8, https://www.notion.so/b68a097073e14e48a719cea73cc168f3, https://www.notion.so/fc079cc744fb471bb2fa1c4ad02b899e",A,,Hugo Vilmin,https://www.notion.so/1ce9ed05ab6b80cc83e1f3751ba2a196,Publiée,Terminé,Pas de vignette,MPR (https://www.notion.so/MPR-8b559d446be84fa6bb02ba55e7243d70?pvs=21),0,N128N01 (https://www.notion.so/N128N01-a7f8d7ffa000469fbf1c91325894e7e6?pvs=21),,Fracture du sacrum
concordance_electroanatomique,DP8_Q1 (https://www.notion.so/DP8_Q1-0df7f807e759473ab1a632b2efb8bf7f?pvs=21),,"March 5, 2023 3:51 PM",,,1115,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/1115/change/,N339,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_signes_%C3%A9lectrocardiographiques_d%27un_SCA_ST%2B_et_confirmer_sa_localisation_;_conna%C3%AEtre_les_signes_%C3%A9lectrocardiographiques_d%27un_SCA_non_ST%2B_OIC-339-06-A,,DP8_Q1,"https://www.notion.so/0df7f807e759473ab1a632b2efb8bf7f, https://www.notion.so/7ddbf1fd28514cbea0571dfe2ca37b11, https://www.notion.so/ab66967060cb4347bea1f25d8c7759af, https://www.notion.so/e3e5f38829dc4d9b9fe1d15fb012317c",A,,,,Non rédigé,Non réalisé,Pas de vignette,MCA (https://www.notion.so/MCA-9cfc22bcc3ad4ddbb371a939bfac9817?pvs=21),0,N339N06 (https://www.notion.so/N339N06-084108f9617d40d7b623be785f9187b7?pvs=21),,Concordance électro-anatomique (En cours de rédaction ✍️)
